submission_date;state;new_case;new_death
06/14/2020;TX;1843;19
06/15/2020;TX;1254;7
06/16/2020;TX;4098;46
06/17/2020;TX;3129;33
06/18/2020;TX;3516;43
06/19/2020;TX;3454;35
06/20/2020;TX;4430;25
06/21/2020;TX;3866;17
06/22/2020;TX;3280;10
06/23/2020;TX;5489;28
06/24/2020;TX;5551;29
06/25/2020;TX;5996;47
06/26/2020;TX;5707;28
06/27/2020;TX;5747;42
06/28/2020;TX;5352;27
06/29/2020;TX;4288;10
06/30/2020;TX;6975;21
07/01/2020;TX;8076;57
07/02/2020;TX;7915;44
07/03/2020;TX;7555;50
07/04/2020;TX;8258;33
07/05/2020;TX;3449;29
07/06/2020;TX;5318;18
07/07/2020;TX;10028;60
07/08/2020;TX;9979;98
07/09/2020;TX;9782;105
07/10/2020;TX;9765;95
07/11/2020;TX;10351;99
07/12/2020;TX;8196;80
07/13/2020;TX;5655;43
07/14/2020;TX;10745;87
07/15/2020;TX;7307;110
07/16/2020;TX;10291;129
07/17/2020;TX;14916;174
07/18/2020;TX;10158;130
07/19/2020;TX;7300;93
07/20/2020;TX;7404;62
07/21/2020;TX;9305;131
07/22/2020;TX;9879;197
07/23/2020;TX;9507;173
07/24/2020;TX;8701;196
07/25/2020;TX;6020;168
07/26/2020;TX;5810;153
07/27/2020;TX;4267;675
07/28/2020;TX;8342;164
07/29/2020;TX;9042;313
07/30/2020;TX;8800;84
07/31/2020;TX;8839;295
08/01/2020;TX;9539;268
08/02/2020;TX;0;0
08/03/2020;TX;11529;179
08/04/2020;TX;9167;245
08/05/2020;TX;8706;236
08/06/2020;TX;7598;306
08/07/2020;TX;7039;293
08/08/2020;TX;6959;247
08/09/2020;TX;4879;116
08/10/2020;TX;4455;31
08/11/2020;TX;9803;220
08/12/2020;TX;6200;324
08/13/2020;TX;6755;255
08/14/2020;TX;7018;313
08/15/2020;TX;8245;238
08/16/2020;TX;6204;143
08/17/2020;TX;7908;51
08/18/2020;TX;7282;216
08/19/2020;TX;7024;309
08/20/2020;TX;5303;234
08/21/2020;TX;5021;258
08/22/2020;TX;5559;215
08/23/2020;TX;4398;104
08/24/2020;TX;2847;25
08/25/2020;TX;6346;181
08/26/2020;TX;5407;229
08/27/2020;TX;5600;265
08/28/2020;TX;4031;196
08/29/2020;TX;4762;154
08/30/2020;TX;3824;90
08/31/2020;TX;2615;26
09/01/2020;TX;4364;145
09/02/2020;TX;4334;189
09/03/2020;TX;3680;221
09/04/2020;TX;5482;140
09/05/2020;TX;4486;177
09/06/2020;TX;2995;64
09/07/2020;TX;2060;20
09/08/2020;TX;1421;61
09/09/2020;TX;4000;139
09/10/2020;TX;4018;161
09/11/2020;TX;3547;144
09/12/2020;TX;4233;146
09/13/2020;TX;1845;47
09/14/2020;TX;4011;21
09/15/2020;TX;5301;132
09/16/2020;TX;6026;135
09/17/2020;TX;4047;112
09/18/2020;TX;3422;123
09/19/2020;TX;3827;135
09/20/2020;TX;2466;45
09/21/2020;TX;9853;24
09/22/2020;TX;17820;77
09/23/2020;TX;3392;135
09/24/2020;TX;4320;138
09/25/2020;TX;0;97
09/26/2020;TX;9519;121
09/27/2020;TX;1694;37
09/28/2020;TX;4090;11
09/29/2020;TX;4062;71
09/30/2020;TX;5683;107
10/01/2020;TX;3534;112
10/02/2020;TX;3503;72
10/03/2020;TX;7006;97
10/04/2020;TX;2884;33
10/05/2020;TX;3409;8
10/06/2020;TX;4132;78
10/07/2020;TX;4121;119
10/08/2020;TX;4238;104
10/09/2020;TX;4036;98
10/10/2020;TX;4230;94
10/11/2020;TX;2418;31
10/12/2020;TX;2648;1
10/13/2020;TX;5289;64
10/14/2020;TX;4667;95
10/15/2020;TX;4726;95
10/16/2020;TX;5870;91
10/17/2020;TX;4885;81
10/18/2020;TX;3216;30
10/19/2020;TX;4748;8
10/20/2020;TX;5030;65
10/21/2020;TX;5252;114
10/22/2020;TX;6291;85
10/23/2020;TX;6472;89
10/24/2020;TX;6499;81
10/25/2020;TX;4304;48
10/26/2020;TX;4700;10
10/27/2020;TX;7292;81
10/28/2020;TX;5627;105
10/29/2020;TX;6826;119
10/30/2020;TX;6631;115
10/31/2020;TX;7145;90
11/01/2020;TX;4259;53
11/02/2020;TX;4402;20
11/03/2020;TX;7516;97
11/04/2020;TX;9627;126
11/05/2020;TX;8594;133
11/06/2020;TX;7545;136
11/07/2020;TX;8010;111
11/08/2020;TX;5685;43
11/09/2020;TX;6785;26
11/10/2020;TX;11211;94
11/11/2020;TX;11150;141
11/12/2020;TX;8461;143
11/13/2020;TX;11142;173
11/14/2020;TX;9177;150
11/15/2020;TX;6561;89
11/16/2020;TX;7168;20
11/17/2020;TX;11624;117
11/18/2020;TX;8870;187
11/19/2020;TX;12500;230
11/20/2020;TX;11815;183
11/21/2020;TX;12826;171
11/22/2020;TX;8751;89
11/23/2020;TX;6704;32
11/24/2020;TX;14392;162
11/25/2020;TX;15609;200
11/26/2020;TX;12636;206
11/27/2020;TX;3429;51
11/28/2020;TX;4024;102
11/29/2020;TX;6204;48
11/30/2020;TX;10838;22
12/01/2020;TX;16139;170
12/02/2020;TX;16424;207
12/03/2020;TX;14439;244
12/04/2020;TX;13699;255
12/05/2020;TX;11938;247
12/06/2020;TX;8573;92
12/07/2020;TX;8891;33
12/08/2020;TX;14290;181
12/09/2020;TX;11170;273
12/10/2020;TX;12458;244
12/11/2020;TX;11746;240
12/12/2020;TX;13700;235
01/22/2020;AR;0;0
01/23/2020;AR;0;0
01/24/2020;AR;0;0
01/25/2020;AR;0;0
01/26/2020;AR;0;0
01/27/2020;AR;0;0
01/28/2020;AR;0;0
01/29/2020;AR;0;0
01/30/2020;AR;0;0
01/31/2020;AR;0;0
02/01/2020;AR;0;0
02/02/2020;AR;0;0
02/03/2020;AR;0;0
02/04/2020;AR;0;0
02/05/2020;AR;0;0
02/06/2020;AR;0;0
02/07/2020;AR;0;0
02/08/2020;AR;0;0
02/09/2020;AR;0;0
02/10/2020;AR;0;0
02/11/2020;AR;0;0
02/12/2020;AR;0;0
02/13/2020;AR;0;0
02/14/2020;AR;0;0
02/15/2020;AR;0;0
02/16/2020;AR;0;0
02/17/2020;AR;0;0
02/18/2020;AR;0;0
02/19/2020;AR;0;0
02/20/2020;AR;0;0
02/21/2020;AR;0;0
02/22/2020;AR;0;0
02/23/2020;AR;0;0
02/24/2020;AR;0;0
02/25/2020;AR;0;0
02/26/2020;AR;0;0
02/27/2020;AR;0;0
02/28/2020;AR;0;0
02/29/2020;AR;0;0
03/01/2020;AR;0;0
03/02/2020;AR;0;0
03/03/2020;AR;0;0
03/04/2020;AR;0;0
03/05/2020;AR;0;0
03/06/2020;AR;0;0
03/07/2020;AR;0;0
03/08/2020;AR;0;0
03/09/2020;AR;0;0
03/10/2020;AR;0;0
03/11/2020;AR;1;0
03/12/2020;AR;5;0
03/13/2020;AR;3;0
03/14/2020;AR;3;0
03/15/2020;AR;4;0
03/16/2020;AR;1;0
03/17/2020;AR;7;0
03/18/2020;AR;13;0
03/19/2020;AR;27;0
03/20/2020;AR;36;0
03/21/2020;AR;18;0
03/22/2020;AR;46;0
03/23/2020;AR;33;0
03/24/2020;AR;33;2
03/25/2020;AR;76;0
03/26/2020;AR;43;1
03/27/2020;AR;37;0
03/28/2020;AR;23;2
03/29/2020;AR;34;1
03/30/2020;AR;61;1
03/31/2020;AR;56;1
04/01/2020;AR;54;2
04/02/2020;AR;65;2
04/03/2020;AR;59;0
04/04/2020;AR;5;2
04/05/2020;AR;110;2
04/06/2020;AR;62;0
04/07/2020;AR;78;2
04/08/2020;AR;78;0
04/09/2020;AR;56;3
04/10/2020;AR;75;3
04/11/2020;AR;32;3
04/12/2020;AR;73;2
04/13/2020;AR;103;1
04/14/2020;AR;88;2
04/15/2020;AR;85;1
04/16/2020;AR;52;4
04/17/2020;AR;67;3
04/18/2020;AR;75;1
04/19/2020;AR;4;-1
04/20/2020;AR;183;2
04/21/2020;AR;298;1
04/22/2020;AR;19;-1
04/23/2020;AR;184;3
04/24/2020;AR;345;2
04/25/2020;AR;99;1
04/26/2020;AR;32;1
04/27/2020;AR;114;1
04/28/2020;AR;66;2
04/29/2020;AR;71;7
04/30/2020;AR;63;2
05/01/2020;AR;55;3
05/02/2020;AR;62;8
05/03/2020;AR;59;4
05/04/2020;AR;38;4
05/05/2020;AR;27;3
05/06/2020;AR;115;4
05/07/2020;AR;54;1
05/08/2020;AR;82;0
05/09/2020;AR;237;2
05/10/2020;AR;0;1
05/11/2020;AR;59;3
05/12/2020;AR;121;1
05/13/2020;AR;72;2
05/14/2020;AR;112;1
05/15/2020;AR;115;0
05/16/2020;AR;115;0
05/17/2020;AR;181;0
05/18/2020;AR;54;2
05/19/2020;AR;110;2
05/20/2020;AR;80;5
05/21/2020;AR;455;3
05/22/2020;AR;154;3
05/23/2020;AR;163;2
05/24/2020;AR;147;1
05/25/2020;AR;107;1
05/26/2020;AR;151;2
05/27/2020;AR;97;1
05/28/2020;AR;261;5
05/29/2020;AR;239;7
05/30/2020;AR;236;1
05/31/2020;AR;240;0
06/01/2020;AR;190;0
06/02/2020;AR;375;3
06/03/2020;AR;249;6
06/04/2020;AR;358;9
06/05/2020;AR;226;1
06/06/2020;AR;450;2
06/07/2020;AR;325;0
06/08/2020;AR;314;1
06/09/2020;AR;340;6
06/10/2020;AR;288;4
06/11/2020;AR;448;6
06/12/2020;AR;731;5
06/13/2020;AR;548;1
06/14/2020;AR;406;2
06/15/2020;AR;416;3
06/16/2020;AR;274;6
06/17/2020;AR;415;9
06/18/2020;AR;322;11
06/19/2020;AR;703;6
06/20/2020;AR;511;10
06/21/2020;AR;419;1
06/22/2020;AR;522;2
06/23/2020;AR;595;10
06/24/2020;AR;697;3
06/25/2020;AR;687;2
06/26/2020;AR;678;7
06/27/2020;AR;570;10
06/28/2020;AR;508;5
06/29/2020;AR;439;1
06/30/2020;AR;520;5
07/01/2020;AR;420;7
07/02/2020;AR;878;2
07/03/2020;AR;547;2
07/04/2020;AR;587;5
07/05/2020;AR;605;1
07/06/2020;AR;439;5
07/07/2020;AR;259;9
07/08/2020;AR;734;4
07/09/2020;AR;806;4
07/10/2020;AR;751;4
07/11/2020;AR;1061;6
07/12/2020;AR;503;2
07/13/2020;AR;572;2
07/14/2020;AR;794;8
07/15/2020;AR;564;4
07/16/2020;AR;817;6
07/17/2020;AR;648;12
07/18/2020;AR;771;4
07/19/2020;AR;695;0
07/20/2020;AR;699;6
07/21/2020;AR;738;11
07/22/2020;AR;581;6
07/23/2020;AR;1013;6
07/24/2020;AR;990;8
07/25/2020;AR;732;5
07/26/2020;AR;642;2
07/27/2020;AR;824;7
07/28/2020;AR;734;20
07/29/2020;AR;787;6
07/30/2020;AR;791;8
07/31/2020;AR;752;11
08/01/2020;AR;662;5
08/02/2020;AR;637;6
08/03/2020;AR;787;11
08/04/2020;AR;784;15
08/05/2020;AR;912;18
08/06/2020;AR;735;7
08/07/2020;AR;1011;6
08/08/2020;AR;772;14
08/09/2020;AR;572;9
08/10/2020;AR;645;11
08/11/2020;AR;383;11
08/12/2020;AR;703;7
08/13/2020;AR;652;9
08/14/2020;AR;626;5
08/15/2020;AR;-400;13
08/16/2020;AR;673;-1
08/17/2020;AR;412;4
08/18/2020;AR;410;16
08/19/2020;AR;729;12
08/20/2020;AR;549;10
08/21/2020;AR;887;22
08/22/2020;AR;547;11
08/23/2020;AR;375;13
08/24/2020;AR;320;9
08/25/2020;AR;480;15
08/26/2020;AR;649;21
08/27/2020;AR;722;7
08/28/2020;AR;838;17
08/29/2020;AR;795;16
08/30/2020;AR;478;12
08/31/2020;AR;368;13
09/01/2020;AR;273;17
09/02/2020;AR;615;27
09/03/2020;AR;1392;20
09/04/2020;AR;1174;12
09/05/2020;AR;548;9
09/06/2020;AR;706;12
09/07/2020;AR;348;14
09/08/2020;AR;477;9
09/09/2020;AR;498;11
09/10/2020;AR;548;12
09/11/2020;AR;1180;13
09/12/2020;AR;727;11
09/13/2020;AR;509;12
09/14/2020;AR;408;10
09/15/2020;AR;730;17
09/16/2020;AR;862;154
09/17/2020;AR;992;9
09/18/2020;AR;871;7
09/19/2020;AR;1078;8
09/20/2020;AR;563;0
09/21/2020;AR;641;15
09/22/2020;AR;617;13
09/23/2020;AR;982;20
09/24/2020;AR;1086;17
09/25/2020;AR;897;19
09/26/2020;AR;809;22
09/27/2020;AR;487;21
09/28/2020;AR;807;23
09/29/2020;AR;706;19
09/30/2020;AR;942;19
10/01/2020;AR;1124;15
10/02/2020;AR;958;7
10/03/2020;AR;746;16
10/04/2020;AR;488;18
10/05/2020;AR;417;21
10/06/2020;AR;641;23
10/07/2020;AR;809;16
10/08/2020;AR;1265;22
10/09/2020;AR;1167;22
10/10/2020;AR;908;21
10/11/2020;AR;613;18
10/12/2020;AR;654;18
10/13/2020;AR;680;25
10/14/2020;AR;1079;23
10/15/2020;AR;1278;11
10/16/2020;AR;1015;20
10/17/2020;AR;883;19
10/18/2020;AR;644;20
10/19/2020;AR;531;10
10/20/2020;AR;844;14
10/21/2020;AR;1155;23
10/22/2020;AR;1202;21
10/23/2020;AR;1337;10
10/24/2020;AR;1183;15
10/25/2020;AR;797;15
10/26/2020;AR;612;21
10/27/2020;AR;952;24
10/28/2020;AR;961;18
10/29/2020;AR;1072;19
10/30/2020;AR;1162;6
10/31/2020;AR;1316;25
11/01/2020;AR;867;33
11/02/2020;AR;584;27
11/03/2020;AR;520;18
11/04/2020;AR;1651;23
11/05/2020;AR;1548;11
11/06/2020;AR;1870;19
11/07/2020;AR;1598;12
11/08/2020;AR;1038;17
11/09/2020;AR;945;23
11/10/2020;AR;1424;4
11/11/2020;AR;1962;14
11/12/2020;AR;1809;18
11/13/2020;AR;2312;4
11/14/2020;AR;1848;11
11/15/2020;AR;874;24
11/16/2020;AR;1308;42
11/17/2020;AR;1554;20
11/18/2020;AR;1715;30
11/19/2020;AR;2238;22
11/20/2020;AR;2061;24
11/21/2020;AR;1905;16
11/22/2020;AR;1352;20
11/23/2020;AR;1017;30
11/24/2020;AR;2122;18
11/25/2020;AR;1965;20
11/26/2020;AR;2348;11
11/27/2020;AR;1052;0
11/28/2020;AR;1349;13
11/29/2020;AR;1221;21
11/30/2020;AR;1112;32
12/01/2020;AR;1950;10
12/02/2020;AR;2212;10
12/03/2020;AR;2789;33
12/04/2020;AR;2827;31
12/05/2020;AR;2245;34
12/06/2020;AR;1542;40
12/07/2020;AR;1118;53
12/08/2020;AR;2283;39
12/09/2020;AR;2327;34
12/10/2020;AR;2202;34
12/11/2020;AR;2770;55
12/12/2020;AR;2628;36
01/22/2020;NJ;0;0
01/23/2020;NJ;0;0
01/24/2020;NJ;0;0
01/25/2020;NJ;0;0
01/26/2020;NJ;0;0
01/27/2020;NJ;0;0
01/28/2020;NJ;0;0
01/29/2020;NJ;0;0
01/30/2020;NJ;0;0
01/31/2020;NJ;0;0
02/01/2020;NJ;0;0
02/02/2020;NJ;0;0
02/03/2020;NJ;0;0
02/04/2020;NJ;0;0
02/05/2020;NJ;0;0
02/06/2020;NJ;0;0
02/07/2020;NJ;0;0
02/08/2020;NJ;0;0
02/09/2020;NJ;0;0
02/10/2020;NJ;0;0
02/11/2020;NJ;0;0
02/12/2020;NJ;0;0
02/13/2020;NJ;0;0
02/14/2020;NJ;0;0
02/15/2020;NJ;0;0
02/16/2020;NJ;0;0
02/17/2020;NJ;0;0
02/18/2020;NJ;0;0
02/19/2020;NJ;0;0
02/20/2020;NJ;0;0
02/21/2020;NJ;0;0
02/22/2020;NJ;0;0
02/23/2020;NJ;0;0
02/24/2020;NJ;0;0
02/25/2020;NJ;0;0
02/26/2020;NJ;0;0
02/27/2020;NJ;0;0
02/28/2020;NJ;0;0
02/29/2020;NJ;0;0
03/01/2020;NJ;0;0
03/02/2020;NJ;0;0
03/03/2020;NJ;0;0
03/04/2020;NJ;0;0
03/05/2020;NJ;2;0
03/06/2020;NJ;2;0
03/07/2020;NJ;2;0
03/08/2020;NJ;0;0
03/09/2020;NJ;2;0
03/10/2020;NJ;7;1
03/11/2020;NJ;8;0
03/12/2020;NJ;6;0
03/13/2020;NJ;1;0
03/14/2020;NJ;14;0
03/15/2020;NJ;54;1
03/16/2020;NJ;80;0
03/17/2020;NJ;89;1
03/18/2020;NJ;160;2
03/19/2020;NJ;315;4
03/20/2020;NJ;148;2
03/21/2020;NJ;437;5
03/22/2020;NJ;587;4
03/23/2020;NJ;930;7
03/24/2020;NJ;831;17
03/25/2020;NJ;727;18
03/26/2020;NJ;2474;19
03/27/2020;NJ;1949;27
03/28/2020;NJ;2299;32
03/29/2020;NJ;2262;21
03/30/2020;NJ;3250;37
03/31/2020;NJ;2060;69
04/01/2020;NJ;3559;88
04/02/2020;NJ;3335;182
04/03/2020;NJ;4305;109
04/04/2020;NJ;4229;200
04/05/2020;NJ;3381;71
04/06/2020;NJ;3585;86
04/07/2020;NJ;3326;229
04/08/2020;NJ;3021;272
04/09/2020;NJ;3590;196
04/10/2020;NJ;3561;232
04/11/2020;NJ;3563;255
04/12/2020;NJ;3699;163
04/13/2020;NJ;2734;93
04/14/2020;NJ;4240;362
04/15/2020;NJ;2206;351
04/16/2020;NJ;4287;362
04/17/2020;NJ;3150;322
04/18/2020;NJ;2969;230
04/19/2020;NJ;3865;132
04/20/2020;NJ;3505;175
04/21/2020;NJ;3581;376
04/22/2020;NJ;3478;310
04/23/2020;NJ;4124;305
04/24/2020;NJ;2207;249
04/25/2020;NJ;3327;246
04/26/2020;NJ;3515;75
04/27/2020;NJ;2150;106
04/28/2020;NJ;2668;398
04/29/2020;NJ;2408;328
04/30/2020;NJ;2388;458
05/01/2020;NJ;2538;310
05/02/2020;NJ;2527;204
05/03/2020;NJ;3027;129
05/04/2020;NJ;1525;39
05/05/2020;NJ;2324;334
05/06/2020;NJ;1297;305
05/07/2020;NJ;1745;252
05/08/2020;NJ;1819;151
05/09/2020;NJ;1631;164
05/10/2020;NJ;1447;139
05/11/2020;NJ;1413;55
05/12/2020;NJ;798;198
05/13/2020;NJ;817;194
05/14/2020;NJ;1144;244
05/15/2020;NJ;1201;192
05/16/2020;NJ;1184;111
05/17/2020;NJ;1245;107
05/18/2020;NJ;1705;79
05/19/2020;NJ;974;151
05/20/2020;NJ;1386;161
05/21/2020;NJ;1073;96
05/22/2020;NJ;1247;142
05/23/2020;NJ;385;96
05/24/2020;NJ;1050;52
05/25/2020;NJ;938;11
05/26/2020;NJ;672;47
05/27/2020;NJ;864;148
05/28/2020;NJ;557;62
05/29/2020;NJ;1659;130
05/30/2020;NJ;764;103
05/31/2020;NJ;837;64
06/01/2020;NJ;473;23
06/02/2020;NJ;627;49
06/03/2020;NJ;523;110
06/04/2020;NJ;462;90
06/05/2020;NJ;806;79
06/06/2020;NJ;557;57
06/07/2020;NJ;271;70
06/08/2020;NJ;333;38
06/09/2020;NJ;299;89
06/10/2020;NJ;550;74
06/11/2020;NJ;470;66
06/12/2020;NJ;348;46
06/13/2020;NJ;439;100
06/14/2020;NJ;278;36
06/15/2020;NJ;222;51
06/16/2020;NJ;323;51
06/17/2020;NJ;277;42
06/18/2020;NJ;404;31
06/19/2020;NJ;389;35
06/20/2020;NJ;338;22
06/21/2020;NJ;308;13
06/22/2020;NJ;273;25
06/23/2020;NJ;319;54
06/24/2020;NJ;158;46
06/25/2020;NJ;304;1877
06/26/2020;NJ;388;42
06/27/2020;NJ;289;34
06/28/2020;NJ;309;27
06/29/2020;NJ;90;17
06/30/2020;NJ;395;43
07/01/2020;NJ;261;45
07/02/2020;NJ;428;27
07/03/2020;NJ;386;57
07/04/2020;NJ;291;25
07/05/2020;NJ;369;22
07/06/2020;NJ;209;18
07/07/2020;NJ;267;52
07/08/2020;NJ;161;142
07/09/2020;NJ;231;25
07/10/2020;NJ;358;31
07/11/2020;NJ;331;46
07/12/2020;NJ;339;16
07/13/2020;NJ;224;19
07/14/2020;NJ;393;22
07/15/2020;NJ;363;52
07/16/2020;NJ;223;31
07/17/2020;NJ;50;19
07/18/2020;NJ;263;15
07/19/2020;NJ;-31;7
07/20/2020;NJ;180;9
07/21/2020;NJ;293;22
07/22/2020;NJ;389;-30
07/23/2020;NJ;242;23
07/24/2020;NJ;458;35
07/25/2020;NJ;513;11
07/26/2020;NJ;505;11
07/27/2020;NJ;449;17
07/28/2020;NJ;483;21
07/29/2020;NJ;471;-27
07/30/2020;NJ;204;11
07/31/2020;NJ;690;10
08/01/2020;NJ;369;11
08/02/2020;NJ;321;6
08/03/2020;NJ;264;10
08/04/2020;NJ;356;11
08/05/2020;NJ;357;-15
08/06/2020;NJ;374;7
08/07/2020;NJ;360;11
08/08/2020;NJ;368;9
08/09/2020;NJ;344;5
08/10/2020;NJ;258;4
08/11/2020;NJ;444;12
08/12/2020;NJ;463;-5
08/13/2020;NJ;656;8
08/14/2020;NJ;570;10
08/15/2020;NJ;278;-27
08/16/2020;NJ;13;27
08/17/2020;NJ;312;13
08/18/2020;NJ;331;9
08/19/2020;NJ;329;1
08/20/2020;NJ;100;6
08/21/2020;NJ;290;9
08/22/2020;NJ;419;2
08/23/2020;NJ;258;3
08/24/2020;NJ;225;3
08/25/2020;NJ;302;4
08/26/2020;NJ;285;-39
08/27/2020;NJ;307;7
08/28/2020;NJ;358;9
08/29/2020;NJ;349;3
08/30/2020;NJ;291;4
08/31/2020;NJ;349;8
09/01/2020;NJ;330;5
09/02/2020;NJ;305;14
09/03/2020;NJ;378;7
09/04/2020;NJ;449;7
09/05/2020;NJ;325;7
09/06/2020;NJ;311;4
09/07/2020;NJ;332;2
09/08/2020;NJ;277;5
09/09/2020;NJ;323;13
09/10/2020;NJ;424;5
09/11/2020;NJ;474;9
09/12/2020;NJ;449;4
09/13/2020;NJ;297;4
09/14/2020;NJ;334;3
09/15/2020;NJ;436;9
09/16/2020;NJ;388;11
09/17/2020;NJ;569;3
09/18/2020;NJ;487;4
09/19/2020;NJ;461;3
09/20/2020;NJ;453;3
09/21/2020;NJ;392;2
09/22/2020;NJ;426;7
09/23/2020;NJ;408;6
09/24/2020;NJ;564;9
09/25/2020;NJ;548;6
09/26/2020;NJ;750;6
09/27/2020;NJ;698;3
09/28/2020;NJ;559;1
09/29/2020;NJ;456;10
09/30/2020;NJ;712;5
10/01/2020;NJ;614;5
10/02/2020;NJ;740;4
10/03/2020;NJ;947;4
10/04/2020;NJ;626;1
10/05/2020;NJ;511;2
10/06/2020;NJ;629;9
10/07/2020;NJ;508;5
10/08/2020;NJ;1298;9
10/09/2020;NJ;865;3
10/10/2020;NJ;864;7
10/11/2020;NJ;751;3
10/12/2020;NJ;469;1
10/13/2020;NJ;988;7
10/14/2020;NJ;938;9
10/15/2020;NJ;971;6
10/16/2020;NJ;810;5
10/17/2020;NJ;934;2
10/18/2020;NJ;1275;7
10/19/2020;NJ;1192;3
10/20/2020;NJ;988;13
10/21/2020;NJ;1030;18
10/22/2020;NJ;1162;18
10/23/2020;NJ;1045;10
10/24/2020;NJ;1909;8
10/25/2020;NJ;1129;4
10/26/2020;NJ;1216;7
10/27/2020;NJ;1647;14
10/28/2020;NJ;1666;18
10/29/2020;NJ;1550;8
10/30/2020;NJ;1976;7
10/31/2020;NJ;1363;11
11/01/2020;NJ;1743;4
11/02/2020;NJ;1368;3
11/03/2020;NJ;1828;14
11/04/2020;NJ;2432;20
11/05/2020;NJ;1962;12
11/06/2020;NJ;2161;13
11/07/2020;NJ;3202;9
11/08/2020;NJ;2013;4
11/09/2020;NJ;2058;11
11/10/2020;NJ;3777;21
11/11/2020;NJ;3065;15
11/12/2020;NJ;3491;19
11/13/2020;NJ;3397;27
11/14/2020;NJ;4353;26
11/15/2020;NJ;4538;18
11/16/2020;NJ;2219;14
11/17/2020;NJ;4026;38
11/18/2020;NJ;4043;37
11/19/2020;NJ;4182;34
11/20/2020;NJ;3626;23
11/21/2020;NJ;4669;34
11/22/2020;NJ;3968;15
11/23/2020;NJ;3581;11
11/24/2020;NJ;4275;47
11/25/2020;NJ;4042;67
11/26/2020;NJ;4473;39
11/27/2020;NJ;4095;17
11/28/2020;NJ;3080;23
11/29/2020;NJ;4561;13
11/30/2020;NJ;3190;15
12/01/2020;NJ;4606;90
12/02/2020;NJ;4296;62
12/03/2020;NJ;4793;64
12/04/2020;NJ;5663;46
12/05/2020;NJ;5324;51
12/06/2020;NJ;6030;15
12/07/2020;NJ;3563;15
12/08/2020;NJ;5476;90
12/09/2020;NJ;4431;116
12/10/2020;NJ;5120;66
12/11/2020;NJ;3650;54
12/12/2020;NJ;6240;70
01/22/2020;CA;0;0
01/23/2020;CA;0;0
01/24/2020;CA;0;0
01/25/2020;CA;0;0
01/26/2020;CA;2;0
01/27/2020;CA;0;0
01/28/2020;CA;0;0
01/29/2020;CA;0;0
01/30/2020;CA;0;0
01/31/2020;CA;1;0
02/01/2020;CA;0;0
02/02/2020;CA;0;0
02/03/2020;CA;3;0
02/04/2020;CA;0;0
02/05/2020;CA;0;0
02/06/2020;CA;0;0
02/07/2020;CA;0;0
02/08/2020;CA;0;0
02/09/2020;CA;0;0
02/10/2020;CA;0;0
02/11/2020;CA;1;0
02/12/2020;CA;0;0
02/13/2020;CA;1;0
02/14/2020;CA;0;0
02/15/2020;CA;0;0
02/16/2020;CA;0;0
02/17/2020;CA;0;0
02/18/2020;CA;0;0
02/19/2020;CA;0;0
02/20/2020;CA;0;0
02/21/2020;CA;2;0
02/22/2020;CA;0;0
02/23/2020;CA;0;0
02/24/2020;CA;0;0
02/25/2020;CA;0;0
02/26/2020;CA;0;0
02/27/2020;CA;1;0
02/28/2020;CA;0;0
02/29/2020;CA;1;0
03/01/2020;CA;0;0
03/02/2020;CA;9;0
03/03/2020;CA;8;0
03/04/2020;CA;7;0
03/05/2020;CA;9;1
03/06/2020;CA;11;0
03/07/2020;CA;0;0
03/08/2020;CA;54;0
03/09/2020;CA;25;1
03/10/2020;CA;17;0
03/11/2020;CA;23;1
03/12/2020;CA;49;1
03/13/2020;CA;40;0
03/14/2020;CA;47;0
03/15/2020;CA;58;1
03/16/2020;CA;78;2
03/17/2020;CA;149;3
03/18/2020;CA;56;4
03/19/2020;CA;330;4
03/20/2020;CA;322;6
03/21/2020;CA;230;3
03/22/2020;CA;175;5
03/23/2020;CA;222;3
03/24/2020;CA;580;9
03/25/2020;CA;471;13
03/26/2020;CA;795;7
03/27/2020;CA;953;43
03/28/2020;CA;529;12
03/29/2020;CA;480;18
03/30/2020;CA;1170;14
03/31/2020;CA;1222;21
04/01/2020;CA;24;0
04/02/2020;CA;1036;31
04/03/2020;CA;2833;67
04/04/2020;CA;2;6
04/05/2020;CA;1412;43
04/06/2020;CA;898;24
04/07/2020;CA;1529;31
04/08/2020;CA;1092;68
04/09/2020;CA;1352;50
04/10/2020;CA;1163;49
04/11/2020;CA;1143;68
04/12/2020;CA;1179;42
04/13/2020;CA;554;36
04/14/2020;CA;990;71
04/15/2020;CA;1086;63
04/16/2020;CA;1758;69
04/17/2020;CA;1346;95
04/18/2020;CA;1435;87
04/19/2020;CA;0;0
04/20/2020;CA;2015;136
04/21/2020;CA;2283;60
04/22/2020;CA;2135;86
04/23/2020;CA;1973;115
04/24/2020;CA;1885;93
04/25/2020;CA;1883;89
04/26/2020;CA;1027;59
04/27/2020;CA;1300;45
04/28/2020;CA;1567;54
04/29/2020;CA;1469;78
04/30/2020;CA;2417;95
05/01/2020;CA;1525;91
05/02/2020;CA;1755;98
05/03/2020;CA;1419;44
05/04/2020;CA;1321;39
05/05/2020;CA;1275;63
05/06/2020;CA;2603;95
05/07/2020;CA;1799;92
05/08/2020;CA;1898;81
05/09/2020;CA;2049;93
05/10/2020;CA;2119;67
05/11/2020;CA;1259;25
05/12/2020;CA;1443;77
